;97;0.560934672;0.496273076;0.5;-1.692969374;;;
;98;0.56958655;0.495134034;0.5;-1.710422667;;;
;99;0.578217233;0.49384417;0.5;-1.727875959;;;
;100;0.586824089;0.492403877;0.5;-1.745329252;;;
;101;0.595404498;0.490813592;0.5;-1.762782545;;;
;102;0.603955845;0.4890738;0.5;-1.780235837;;;
;103;0.612475527;0.487185032;0.5;-1.79768913;;;
;104;0.620960948;0.485147863;0.5;-1.815142422;;;
;105;0.629409523;0.482962913;0.5;-1.832595715;;;
;106;0.637818678;0.480630848;0.5;-1.850049007;;;
;107;0.646185852;0.478152378;0.5;-1.8675023;;;
;108;0.654508497;0.475528258;0.5;-1.884955592;;;
;109;0.662784077;0.472759288;0.5;-1.902408885;;;
;110;0.671010072;0.46984631;0.5;-1.919862177;;;
;111;0.679183975;0.466790213;0.5;-1.93731547;;;
;112;0.687303297;0.463591927;0.5;-1.954768762;;;
;113;0.695365564;0.460252427;0.5;-1.972222055;;;
;114;0.703368322;0.456772729;0.5;-1.989675347;;;
;115;0.711309131;0.453153894;0.5;-2.00712864;;;
;116;0.719185573;0.449397023;0.5;-2.024581932;;;
;117;0.72699525;0.445503262;0.5;-2.042035225;;;
;118;0.734735781;0.441473796;0.5;-2.059488517;;;
;119;0.74240481;0.437309854;0.5;-2.07694181;;;
;120;0.75;0.433012702;0.5;-2.094395102;;;
;121;0.757519037;0.42858365;0.5;-2.111848395;;;
;122;0.764959632;0.424024048;0.5;-2.129301687;;;
;123;0.772319518;0.419335284;0.5;-2.14675498;;;
;124;0.779596452;0.414518786;0.5;-2.164208272;;;
;125;0.786788218;0.409576022;0.5;-2.181661565;;;
;126;0.793892626;0.404508497;0.5;-2.199114858;;;
;127;0.800907512;0.399317755;0.5;-2.21656815;;;
;128;0.807830738;0.394005377;0.5;-2.234021443;;;
;129;0.814660196;0.388572981;0.5;-2.251474735;;;
;130;0.821393805;0.383022222;0.5;-2.268928028;;;
;131;0.828029514;0.37735479;0.5;-2.28638132;;;
;132;0.834565303;0.371572413;0.5;-2.303834613;;;
;133;0.84099918;0.365676851;0.5;-2.321287905;;;
;134;0.847329185;0.3596699;0.5;-2.338741198;;;
;135;0.853553391;0.353553391;0.5;-2.35619449;;;
;136;0.8596699;0.347329185;0.5;-2.373647783;;;
;137;0.865676851;0.34099918;0.5;-2.391101075;;;
;138;0.871572413;0.334565303;0.5;-2.408554368;;;
;139;0.87735479;0.328029514;0.5;-2.42600766;;;
;140;0.883022222;0.321393805;0.5;-2.443460953;;;
;141;0.888572981;0.314660196;0.5;-2.460914245;;;
;142;0.894005377;0.307830738;0.5;-2.478367538;;;
;143;0.899317755;0.300907512;0.5;-2.49582083;;;
;144;0.904508497;0.293892626;0.5;-2.513274123;;;
;145;0.909576022;0.286788218;0.5;-2.530727415;;;
;146;0.914518786;0.279596452;0.5;-2.548180708;;;
;147;0.919335284;0.272319518;0.5;-2.565634;;;
;148;0.924024048;0.264959632;0.5;-2.583087293;;;
;149;0.92858365;0.257519037;0.5;-2.600540585;;;
;150;0.933012702;0.25;0.5;-2.617993878;;;
;151;0.937309854;0.24240481;0.5;-2.635447171;;;
;152;0.941473796;0.234735781;0.5;-2.652900463;;;
;153;0.945503262;0.22699525;0.5;-2.670353756;;;
;154;0.949397023;0.219185573;0.5;-2.687807048;;;
;155;0.953153894;0.211309131;0.5;-2.705260341;;;
;156;0.956772729;0.203368322;0.5;-2.722713633;;;
;157;0.960252427;0.195365564;0.5;-2.740166926;;;
;158;0.963591927;0.187303297;0.5;-2.757620218;;;
;159;0.966790213;0.179183975;0.5;-2.775073511;;;
;160;0.96984631;0.171010072;0.5;-2.792526803;;;
;161;0.972759288;0.162784077;0.5;-2.809980096;;;
;162;0.975528258;0.154508497;0.5;-2.827433388;;;
;163;0.978152378;0.146185852;0.5;-2.844886681;;;
;164;0.980630848;0.137818678;0.5;-2.862339973;;;
;165;0.982962913;0.129409523;0.5;-2.879793266;;;
;166;0.985147863;0.120960948;0.5;-2.897246558;;;
;167;0.987185032;0.112475527;0.5;-2.914699851;;;
;168;0.9890738;0.103955845;0.5;-2.932153143;;;
;169;0.990813592;0.095404498;0.5;-2.949606436;;;
;170;0.992403877;0.086824089;0.5;-2.967059728;;;
;171;0.99384417;0.078217233;0.5;-2.984513021;;;
;172;0.995134034;0.06958655;0.5;-3.001966313;;;
;173;0.996273076;0.060934672;0.5;-3.019419606;;;
;174;0.997260948;0.052264232;0.5;-3.036872898;;;
;175;0.998097349;0.043577871;0.5;-3.054326191;;;
;176;0.998782025;0.034878237;0.5;-3.071779484;;;
;177;0.999314767;0.026167978;0.5;-3.089232776;;;
;178;0.999695414;0.017449748;0.5;-3.106686069;;;
;179;0.999923848;0.008726203;0.5;-3.124139361;;;
;180;1;6.13E-17;0.5;-3.141592654;;;
