5.114655186;4.128061657;1.5;-2.353070639
5.159492253;4.082542091;1.5;-2.374395241
5.203295873;4.03613413;1.5;-2.395688812
5.246055062;3.988856801;1.5;-2.416953332
5.287758836;3.940729131;1.5;-2.438190979
5.328396208;3.891770144;1.5;-2.459404103
5.367956195;3.841998868;1.5;-2.480595215
5.406427813;3.791434328;1.5;-2.501766964
5.443800075;3.740095551;1.5;-2.522922122
5.480061998;3.688001562;1.5;-2.544063564
5.515202596;3.635171388;1.5;-2.565194251
5.549210886;3.581624054;1.5;-2.586317207
5.582075881;3.527378588;1.5;-2.607435506
5.613786599;3.472454014;1.5;-2.62855225
5.644332053;3.416869359;1.5;-2.649670549
5.673701259;3.36064365;1.5;-2.670793505
5.701883233;3.303795912;1.5;-2.691924192
5.728866989;3.246345171;1.5;-2.713065634
5.754641544;3.188310454;1.5;-2.734220792
5.779195911;3.129710786;1.5;-2.755392541
5.802519107;3.070565194;1.5;-2.776583653
5.824600147;3.010892704;1.5;-2.797796777
5.845428046;2.950712342;1.5;-2.819034424
5.864991819;2.890043133;1.5;-2.840298944
5.883280481;2.828904105;1.5;-2.861592515
5.900283049;2.767314283;1.5;-2.882917117
5.915988537;2.705292693;1.5;-2.904274523
5.93038596;2.642858362;1.5;-2.925666277
5.943464334;2.580030315;1.5;-2.947093683
5.955212674;2.516827578;1.5;-2.968557782
5.965619995;2.453269178;1.5;-2.990059346
5.974675312;2.389374142;1.5;-3.011598856
5.982367642;2.325161493;1.5;-3.033176496
5.988685998;2.26065026;1.5;-3.054792135
5.993619397;2.195859468;1.5;-3.076445319
5.997156853;2.130808144;1.5;-3.098135261
5.999287383;2.065515312;1.5;-3.119860832
6;2;1.5;-3.130715969
6;2;1.5;-3.141592654
6;1.9;1.5;-3.141592654
6;1.8;1.5;-3.141592654
6;1.7;1.5;-3.141592654
6;1.6;1.5;-3.141592654
6;1.5;1.5;-3.141592654
6;1.4;1.5;-3.141592654
6;1.3;1.5;-3.141592654
6;1.2;1.5;-3.141592654
6;1.1;1.5;-3.141592654
6;1;1.5;-3.141592654
6;0.9;1.5;-3.141592654
6;0.8;1.5;-3.141592654
6;0.7;1.5;-3.141592654
6;0.6;1.5;-3.141592654
6;0.5;1.5;-3.141592654
6;0.4;1.5;-3.141592654
6;0.3;1.5;-3.141592654
6;0.2;1.5;-3.141592654
6;0.1;1.5;-3.141592654
6;0;1.5;-3.141592654
6;0;1.4;-3.141592654
6;0;1.3;-3.141592654
6;0;1.2;-3.141592654
6;0;1.1;-3.141592654
6;0;1;-3.141592654
6;0;0.9;-3.141592654
6;0;0.8;-3.141592654
6;0;0.7;-3.141592654
6;0;0.6;-3.141592654
6;0;0.5;-3.141592654
6;0;0.4;-3.141592654
6;0;0.3;-3.141592654
6;0;0.2;-3.141592654
6;0;0.1;-3.141592654
6;0;0;-3.141592654
