;29;0.062690146;-6.937309854;0.24240481;-2.75759519;0.5;-29;;;;;;
;30;0.066987298;-6.933012702;0.25;-2.75;0.5;-30;;;;;;
;31;0.07141635;-6.92858365;0.257519037;-2.742480963;0.5;-31;;;;;;
;32;0.075975952;-6.924024048;0.264959632;-2.735040368;0.5;-32;;;;;;
;33;0.080664716;-6.919335284;0.272319518;-2.727680482;0.5;-33;;;;;;
;34;0.085481214;-6.914518786;0.279596452;-2.720403548;0.5;-34;;;;;;
;35;0.090423978;-6.909576022;0.286788218;-2.713211782;0.5;-35;;;;;;
;36;0.095491503;-6.904508497;0.293892626;-2.706107374;0.5;-36;;;;;;
;37;0.100682245;-6.899317755;0.300907512;-2.699092488;0.5;-37;;;;;;
;38;0.105994623;-6.894005377;0.307830738;-2.692169262;0.5;-38;;;;;;
;39;0.111427019;-6.888572981;0.314660196;-2.685339804;0.5;-39;;;;;;
;40;0.116977778;-6.883022222;0.321393805;-2.678606195;0.5;-40;;;;;;
;41;0.12264521;-6.87735479;0.328029514;-2.671970486;0.5;-41;;;;;;
;42;0.128427587;-6.871572413;0.334565303;-2.665434697;0.5;-42;;;;;;
;43;0.134323149;-6.865676851;0.34099918;-2.65900082;0.5;-43;;;;;;
;44;0.1403301;-6.8596699;0.347329185;-2.652670815;0.5;-44;;;;;;
;45;0.146446609;-6.853553391;0.353553391;-2.646446609;0.5;-45;;;;;;
;46;0.152670815;-6.847329185;0.3596699;-2.6403301;0.5;-46;;;;;;
;47;0.15900082;-6.84099918;0.365676851;-2.634323149;0.5;-47;;;;;;
;48;0.165434697;-6.834565303;0.371572413;-2.628427587;0.5;-48;;;;;;
;49;0.171970486;-6.828029514;0.37735479;-2.62264521;0.5;-49;;;;;;
;50;0.178606195;-6.821393805;0.383022222;-2.616977778;0.5;-50;;;;;;
;51;0.185339804;-6.814660196;0.388572981;-2.611427019;0.5;-51;;;;;;
;52;0.192169262;-6.807830738;0.394005377;-2.605994623;0.5;-52;;;;;;
;53;0.199092488;-6.800907512;0.399317755;-2.600682245;0.5;-53;;;;;;
;54;0.206107374;-6.793892626;0.404508497;-2.595491503;0.5;-54;;;;;;
;55;0.213211782;-6.786788218;0.409576022;-2.590423978;0.5;-55;;;;;;
;56;0.220403548;-6.779596452;0.414518786;-2.585481214;0.5;-56;;;;;;
;57;0.227680482;-6.772319518;0.419335284;-2.580664716;0.5;-57;;;;;;
;58;0.235040368;-6.764959632;0.424024048;-2.575975952;0.5;-58;;;;;;
;59;0.242480963;-6.757519037;0.42858365;-2.57141635;0.5;-59;;;;;;
;60;0.25;-6.75;0.433012702;-2.566987298;0.5;-60;;;;;;
;61;0.25759519;-6.74240481;0.437309854;-2.562690146;0.5;-61;;;;;;
;62;0.265264219;-6.734735781;0.441473796;-2.558526204;0.5;-62;;;;;;
;63;0.27300475;-6.72699525;0.445503262;-2.554496738;0.5;-63;;;;;;
;64;0.280814427;-6.719185573;0.449397023;-2.550602977;0.5;-64;;;;;;
;65;0.288690869;-6.711309131;0.453153894;-2.546846106;0.5;-65;;;;;;
;66;0.296631678;-6.703368322;0.456772729;-2.543227271;0.5;-66;;;;;;
;67;0.304634436;-6.695365564;0.460252427;-2.539747573;0.5;-67;;;;;;
;68;0.312696703;-6.687303297;0.463591927;-2.536408073;0.5;-68;;;;;;
;69;0.320816025;-6.679183975;0.466790213;-2.533209787;0.5;-69;;;;;;
;70;0.328989928;-6.671010072;0.46984631;-2.53015369;0.5;-70;;;;;;
;71;0.337215923;-6.662784077;0.472759288;-2.527240712;0.5;-71;;;;;;
;72;0.345491503;-6.654508497;0.475528258;-2.524471742;0.5;-72;;;;;;
;73;0.353814148;-6.646185852;0.478152378;-2.521847622;0.5;-73;;;;;;
;74;0.362181322;-6.637818678;0.480630848;-2.519369152;0.5;-74;;;;;;
;75;0.370590477;-6.629409523;0.482962913;-2.517037087;0.5;-75;;;;;;
;76;0.379039052;-6.620960948;0.485147863;-2.514852137;0.5;-76;;;;;;
;77;0.387524473;-6.612475527;0.487185032;-2.512814968;0.5;-77;;;;;;
;78;0.396044155;-6.603955845;0.4890738;-2.5109262;0.5;-78;;;;;;
;79;0.404595502;-6.595404498;0.490813592;-2.509186408;0.5;-79;;;;;;
;80;0.413175911;-6.586824089;0.492403877;-2.507596123;0.5;-80;;;;;;
;81;0.421782767;-6.578217233;0.49384417;-2.50615583;0.5;-81;;;;;;
;82;0.43041345;-6.56958655;0.495134034;-2.504865966;0.5;-82;;;;;;
;83;0.439065328;-6.560934672;0.496273076;-2.503726924;0.5;-83;;;;;;
;84;0.447735768;-6.552264232;0.497260948;-2.502739052;0.5;-84;;;;;;
;85;0.456422129;-6.543577871;0.498097349;-2.501902651;0.5;-85;;;;;;
;86;0.465121763;-6.534878237;0.498782025;-2.501217975;0.5;-86;;;;;;
;87;0.473832022;-6.526167978;0.499314767;-2.500685233;0.5;-87;;;;;;
;88;0.482550252;-6.517449748;0.499695414;-2.500304586;0.5;-88;;;;;;
;89;0.491273797;-6.508726203;0.499923848;-2.500076152;0.5;-89;;;;;;
;90;0.5;-6.5;0.5;-2.5;0.5;-90;;;;;;
;91;0.508726203;-6.491273797;0.499923848;-2.500076152;0.5;-91;;;;;;
;92;0.517449748;-6.482550252;0.499695414;-2.500304586;0.5;-92;;;;;;
;93;0.526167978;-6.473832022;0.499314767;-2.500685233;0.5;-93;;;;;;
;94;0.534878237;-6.465121763;0.498782025;-2.501217975;0.5;-94;;;;;;
;95;0.543577871;-6.456422129;0.498097349;-2.501902651;0.5;-95;;;;;;
;96;0.552264232;-6.447735768;0.497260948;-2.502739052;0.5;-96;;;;;;
;97;0.560934672;-6.439065328;0.496273076;-2.503726924;0.5;-97;;;;;;
;98;0.56958655;-6.43041345;0.495134034;-2.504865966;0.5;-98;;;;;;
;99;0.578217233;-6.421782767;0.49384417;-2.50615583;0.5;-99;;;;;;
;100;0.586824089;-6.413175911;0.492403877;-2.507596123;0.5;-100;;;;;;
;101;0.595404498;-6.404595502;0.490813592;-2.509186408;0.5;-101;;;;;;
;102;0.603955845;-6.396044155;0.4890738;-2.5109262;0.5;-102;;;;;;
;103;0.612475527;-6.387524473;0.487185032;-2.512814968;0.5;-103;;;;;;
;104;0.620960948;-6.379039052;0.485147863;-2.514852137;0.5;-104;;;;;;
;105;0.629409523;-6.370590477;0.482962913;-2.517037087;0.5;-105;;;;;;
;106;0.637818678;-6.362181322;0.480630848;-2.519369152;0.5;-106;;;;;;
;107;0.646185852;-6.353814148;0.478152378;-2.521847622;0.5;-107;;;;;;
;108;0.654508497;-6.345491503;0.475528258;-2.524471742;0.5;-108;;;;;;
;109;0.662784077;-6.337215923;0.472759288;-2.527240712;0.5;-109;;;;;;
;110;0.671010072;-6.328989928;0.46984631;-2.53015369;0.5;-110;;;;;;
;111;0.679183975;-6.320816025;0.466790213;-2.533209787;0.5;-111;;;;;;
;112;0.687303297;-6.312696703;0.463591927;-2.536408073;0.5;-112;;;;;;
;113;0.695365564;-6.304634436;0.460252427;-2.539747573;0.5;-113;;;;;;
;114;0.703368322;-6.296631678;0.456772729;-2.543227271;0.5;-114;;;;;;
;115;0.711309131;-6.288690869;0.453153894;-2.546846106;0.5;-115;;;;;;
;116;0.719185573;-6.280814427;0.449397023;-2.550602977;0.5;-116;;;;;;
;117;0.72699525;-6.27300475;0.445503262;-2.554496738;0.5;-117;;;;;;
;118;0.734735781;-6.265264219;0.441473796;-2.558526204;0.5;-118;;;;;;
;119;0.74240481;-6.25759519;0.437309854;-2.562690146;0.5;-119;;;;;;
;120;0.75;-6.25;0.433012702;-2.566987298;0.5;-120;;;;;;
;121;0.757519037;-6.242480963;0.42858365;-2.57141635;0.5;-121;;;;;;
;122;0.764959632;-6.235040368;0.424024048;-2.575975952;0.5;-122;;;;;;
;123;0.772319518;-6.227680482;0.419335284;-2.580664716;0.5;-123;;;;;;
;124;0.779596452;-6.220403548;0.414518786;-2.585481214;0.5;-124;;;;;;
;125;0.786788218;-6.213211782;0.409576022;-2.590423978;0.5;-125;;;;;;
;126;0.793892626;-6.206107374;0.404508497;-2.595491503;0.5;-126;;;;;;
;127;0.800907512;-6.199092488;0.399317755;-2.600682245;0.5;-127;;;;;;
;128;0.807830738;-6.192169262;0.394005377;-2.605994623;0.5;-128;;;;;;
;129;0.814660196;-6.185339804;0.388572981;-2.611427019;0.5;-129;;;;;;
;130;0.821393805;-6.178606195;0.383022222;-2.616977778;0.5;-130;;;;;;
;131;0.828029514;-6.171970486;0.37735479;-2.62264521;0.5;-131;;;;;;
;132;0.834565303;-6.165434697;0.371572413;-2.628427587;0.5;-132;;;;;;
;133;0.84099918;-6.15900082;0.365676851;-2.634323149;0.5;-133;;;;;;
;134;0.847329185;-6.152670815;0.3596699;-2.6403301;0.5;-134;;;;;;
;135;0.853553391;-6.146446609;0.353553391;-2.646446609;0.5;-135;;;;;;
;136;0.8596699;-6.1403301;0.347329185;-2.652670815;0.5;-136;;;;;;
;137;0.865676851;-6.134323149;0.34099918;-2.65900082;0.5;-137;;;;;;
;138;0.871572413;-6.128427587;0.334565303;-2.665434697;0.5;-138;;;;;;
;139;0.87735479;-6.12264521;0.328029514;-2.671970486;0.5;-139;;;;;;
;140;0.883022222;-6.116977778;0.321393805;-2.678606195;0.5;-140;;;;;;
;141;0.888572981;-6.111427019;0.314660196;-2.685339804;0.5;-141;;;;;;
;142;0.894005377;-6.105994623;0.307830738;-2.692169262;0.5;-142;;;;;;
;143;0.899317755;-6.100682245;0.300907512;-2.699092488;0.5;-143;;;;;;
;144;0.904508497;-6.095491503;0.293892626;-2.706107374;0.5;-144;;;;;;
;145;0.909576022;-6.090423978;0.286788218;-2.713211782;0.5;-145;;;;;;
;146;0.914518786;-6.085481214;0.279596452;-2.720403548;0.5;-146;;;;;;
;147;0.919335284;-6.080664716;0.272319518;-2.727680482;0.5;-147;;;;;;
;148;0.924024048;-6.075975952;0.264959632;-2.735040368;0.5;-148;;;;;;
;149;0.92858365;-6.07141635;0.257519037;-2.742480963;0.5;-149;;;;;;
;150;0.933012702;-6.066987298;0.25;-2.75;0.5;-150;;;;;;
;151;0.937309854;-6.062690146;0.24240481;-2.75759519;0.5;-151;;;;;;
;152;0.941473796;-6.058526204;0.234735781;-2.765264219;0.5;-152;;;;;;
;153;0.945503262;-6.054496738;0.22699525;-2.77300475;0.5;-153;;;;;;
;154;0.949397023;-6.050602977;0.219185573;-2.780814427;0.5;-154;;;;;;
;155;0.953153894;-6.046846106;0.211309131;-2.788690869;0.5;-155;;;;;;
;156;0.956772729;-6.043227271;0.203368322;-2.796631678;0.5;-156;;;;;;
;157;0.960252427;-6.039747573;0.195365564;-2.804634436;0.5;-157;;;;;;
;158;0.963591927;-6.036408073;0.187303297;-2.812696703;0.5;-158;;;;;;
;159;0.966790213;-6.033209787;0.179183975;-2.820816025;0.5;-159;;;;;;
;160;0.96984631;-6.03015369;0.171010072;-2.828989928;0.5;-160;;;;;;
;161;0.972759288;-6.027240712;0.162784077;-2.837215923;0.5;-161;;;;;;
;162;0.975528258;-6.024471742;0.154508497;-2.845491503;0.5;-162;;;;;;
;163;0.978152378;-6.021847622;0.146185852;-2.853814148;0.5;-163;;;;;;
;164;0.980630848;-6.019369152;0.137818678;-2.862181322;0.5;-164;;;;;;
;165;0.982962913;-6.017037087;0.129409523;-2.870590477;0.5;-165;;;;;;
;166;0.985147863;-6.014852137;0.120960948;-2.879039052;0.5;-166;;;;;;
;167;0.987185032;-6.012814968;0.112475527;-2.887524473;0.5;-167;;;;;;
;168;0.9890738;-6.0109262;0.103955845;-2.896044155;0.5;-168;;;;;;
;169;0.990813592;-6.009186408;0.095404498;-2.904595502;0.5;-169;;;;;;
;170;0.992403877;-6.007596123;0.086824089;-2.913175911;0.5;-170;;;;;;
;171;0.99384417;-6.00615583;0.078217233;-2.921782767;0.5;-171;;;;;;
;172;0.995134034;-6.004865966;0.06958655;-2.93041345;0.5;-172;;;;;;
;173;0.996273076;-6.003726924;0.060934672;-2.939065328;0.5;-173;;;;;;
;174;0.997260948;-6.002739052;0.052264232;-2.947735768;0.5;-174;;;;;;
;175;0.998097349;-6.001902651;0.043577871;-2.956422129;0.5;-175;;;;;;
;176;0.998782025;-6.001217975;0.034878237;-2.965121763;0.5;-176;;;;;;
;177;0.999314767;-6.000685233;0.026167978;-2.973832022;0.5;-177;;;;;;
;178;0.999695414;-6.000304586;0.017449748;-2.982550252;0.5;-178;;;;;;
;179;0.999923848;-6.000076152;0.008726203;-2.991273797;0.5;-179;;;;;;
;180;1;-6;6.13E-17;-3;0.5;-180;;;;;;
